year,tif_number,revenue_interest,interest_other,property_tax,sales_tax,rent,miscellaneous,other,land,liquor,reimbursed,total_revenue,bond_issuance_costs,capital_projects,principle_retirement,expenditures_interest,economic_dev,total_expenditures,transfers_in,transfers_out,surplus,tax_liability,debt_plus_bond_refund,escrow_agent,sum_all_finance,begin_balance,end_balance,flags
2017,58,244667,0,1934568,0,0,0,0,0,0,0,2179235,0,0,0,0,3316017,3316017,0,-1900000,-114000,0,0,0,-3150782,12887412,9736630,
2017,59,224664,0,6493485,0,0,41617,0,0,0,0,6759766,0,0,0,0,208083,208083,0,0,-16000000,0,0,0,-9448317,19878725,10430408,Total of other finances did not match anything. Guessing total by adding individual
2017,60,332812,0,2438760,0,0,0,0,0,0,0,2771572,0,0,6395000,1459854,249792,8104646,5566982,0,0,0,0,0,233908,15343929,15577837,Total of other finances did not match anything. Guessing total by adding individual
2017,61,190015,0,3095966,0,0,0,0,0,0,0,3285981,0,0,0,0,504907,504907,2000000,0,-226100,0,0,0,5054974,14050241,19105215,Other finances checksum failed
2017,62,73316,0,1704001,0,0,0,0,0,0,0,1777317,0,0,0,0,930526,930526,0,0,-114600,0,0,0,732191,5624280,6356471,Total of other finances did not match anything. Guessing total by adding individual
2017,63,902822,0,28783334,0,0,0,0,0,0,0,29686156,0,0,0,0,3567644,3567644,0,0,-25000000,0,0,0,1118512,68714936,69833448,Total of other finances did not match anything. Guessing total by adding individual
2017,64,308892,0,6443947,0,0,0,0,0,0,0,6752839,0,0,0,0,1017639,1017639,793,-3979464,0,0,0,0,1756529,20140958,21897487,
2017,65,191908,0,3028018,0,0,0,0,0,0,0,3219926,0,0,0,0,1007794,1007794,0,-1851069,0,0,0,0,361063,12360533,12721596,Total of other finances did not match anything. Guessing total by adding individual
2017,66,38038,0,724311,0,0,0,0,0,0,0,762349,0,0,0,0,95365,95365,0,0,-77000,0,0,0,589984,2376519,2966503,Total of other finances did not match anything. Guessing total by adding individual
2017,67,21468,0,408240,0,0,0,0,0,0,0,429708,0,0,0,0,152668,152668,0,0,-126000,0,0,0,151040,1529901,1680941,Total of other finances did not match anything. Guessing total by adding individual
2017,68,62760,0,5596706,0,0,0,0,0,0,0,5659466,0,0,0,0,97302,97302,0,0,0,0,0,0,0,1652260,7214424,
2017,69,118833,0,3352064,0,0,0,0,0,0,0,3470897,0,0,0,0,114312,114312,0,-728076,0,0,0,0,2628509,9285101,11913610,Total of other finances did not match anything. Guessing total by adding individual
2017,70,132630,0,3247710,0,0,0,0,0,0,0,3380340,0,0,0,0,1209305,1209305,0,0,-969000,0,0,0,1202035,10173149,11375184,Total of other finances did not match anything. Guessing total by adding individual
2017,71,265284,0,2966684,0,0,134106,0,0,0,0,3366074,0,0,6115000,1199934,937193,8252127,2059692,-1731,0,0,0,0,-2828092,15457229,12629137,
2017,72,124882,0,1706116,0,0,0,0,0,0,0,1830998,0,0,0,0,5075582,5075582,4310000,0,0,0,0,0,1065416,11885717,12951133,Total of other finances did not match anything. Guessing total by adding individual
2017,73,21751,0,550035,0,0,0,0,0,0,0,571786,0,0,0,0,370739,370739,0,-500000,-34400,0,0,0,-333353,1761808,1428455,
2017,74,89045,0,1913019,0,0,0,0,0,0,0,2002064,0,0,0,0,0,0,0,0,0,0,0,0,0,6907508,8068915,"Revenues after expenditure checksum failed|field ""economic_dev"" had no value attached|Total expenditures did not match. Guessing total by adding individual"
2017,75,211771,0,1709122,0,0,0,0,0,0,0,1920893,0,0,4110000,1498625,141938,5750563,4492816,-288000,0,0,0,0,375146,9709698,10084844,
2017,76,43024,0,2108900,0,0,0,0,0,0,0,2151924,0,0,0,0,2307256,2307256,2090000,-1940921,0,0,0,0,-56253,1498777,1442524,Revenues after expenditure checksum failed
2017,77,162045,0,2500198,0,0,0,0,0,0,0,2662243,0,0,2040000,849500,613522,3503022,831349,-2090000,0,0,0,0,-2099430,8715967,6616537,
2017,78,17959,0,51664,0,0,0,0,0,0,0,69623,0,0,0,0,3465,3465,0,0,-2800,0,0,0,63358,1183855,1247213,Total of other finances did not match anything. Guessing total by adding individual
2017,79,79801,0,1016747,0,0,0,0,0,0,0,1096548,0,0,0,0,21017,21017,0,0,-57800,0,0,0,1017731,5642639,6660370,Total of other finances did not match anything. Guessing total by adding individual
2017,81,159242,0,2450221,0,0,0,0,0,0,0,2609463,0,0,0,0,553614,553614,938,-1972045,0,0,0,0,84742,9947252,10031994,
2017,82,84474,0,913679,0,0,0,0,0,0,0,998153,0,0,0,0,2460639,2460639,0,0,-302000,0,0,0,-1764486,4681257,2916771,Total of other finances did not match anything. Guessing total by adding individual
2017,83,78861,0,808878,0,0,2118,0,0,0,0,889857,0,0,0,0,661872,661872,0,0,-830000,0,0,0,-602015,4598342,3996327,Total of other finances did not match anything. Guessing total by adding individual
2017,84,253147,0,7111942,0,0,0,0,0,0,0,7365089,0,0,0,0,7062751,7062751,0,-1758015,0,0,0,0,-1455677,13175941,11720264,Total of other finances did not match anything. Guessing total by adding individual
2017,85,329327,0,7179132,0,0,0,0,0,0,0,7508459,0,0,0,0,4248491,4248491,0,0,-3945200,0,0,0,-685232,20474400,19789168,Total of other finances did not match anything. Guessing total by adding individual
2017,86,1090989,0,21193430,0,0,0,0,0,0,0,22284419,0,0,5500000,114583,15645904,21260487,0,0,0,0,0,0,0,67932470,68956402,
2017,87,232246,0,7060952,0,0,119115,0,0,0,0,7412313,0,0,7655000,973885,1344904,9973789,0,0,0,0,0,0,0,17280319,14718843,
2017,88,273023,0,6490963,0,0,0,0,0,0,0,6763986,0,0,2630000,1259042,9513088,13402130,0,0,0,0,0,0,0,15756146,9118002,
2017,89,-20827,0,10291977,0,0,0,0,0,0,0,10271150,0,0,0,0,452626,452626,0,-1156208,0,0,0,0,8662316,4515726,13178042,Total of other finances did not match anything. Guessing total by adding individual
2017,90,38129,0,471894,0,0,0,0,0,0,0,510023,0,0,0,0,120744,120744,0,0,-195000,0,0,0,194279,2590759,2785038,Total of other finances did not match anything. Guessing total by adding individual
2017,91,116643,0,1107221,0,0,636385,0,0,0,0,1860249,0,0,0,0,20409,20409,0,0,-697000,0,0,0,1142840,5830961,6973801,Total of other finances did not match anything. Guessing total by adding individual
2017,92,58921,0,152691,0,0,0,0,0,0,0,211612,0,0,0,0,55525,55525,0,0,-134000,0,0,0,22087,3902299,3924386,Total of other finances did not match anything. Guessing total by adding individual
2017,93,84156,0,1173058,0,0,0,0,0,0,0,1257214,0,0,0,0,475938,475938,0,0,-167000,0,0,0,614276,6313933,6928209,Total of other finances did not match anything. Guessing total by adding individual
2017,94,1056170,0,21896129,0,0,0,0,0,0,0,22952299,0,0,0,0,878074,878074,0,0,-50000000,0,0,0,-27925775,67738444,39812669,Total of other finances did not match anything. Guessing total by adding individual
2017,95,639879,0,15613854,0,0,0,0,0,0,0,16253733,0,0,3020000,869917,8408623,12298540,2250000,-3493570,0,0,0,0,2711623,39629012,42340635,
2017,96,82126,0,580960,0,0,0,0,0,0,0,663086,0,0,0,0,1338309,1338309,0,0,-38800,0,0,0,-714023,5223486,4509463,Total of other finances did not match anything. Guessing total by adding individual
2017,97,177498,0,749666,0,0,43814,0,0,0,0,970978,0,0,4655000,1288324,158858,6102182,3003134,0,0,0,0,0,-2128070,8961002,6832932,Total of other finances did not match anything. Guessing total by adding individual
2017,98,77986,0,1402877,0,0,0,0,0,0,0,1480863,0,0,0,0,81274,81274,0,-1846926,0,0,0,0,-447337,4423648,3976311,Total of other finances did not match anything. Guessing total by adding individual
2017,99,29409,0,228823,0,0,5116,0,0,0,0,263348,0,0,0,0,638561,638561,0,0,-13800,0,0,0,-389013,1770958,1381945,Total of other finances did not match anything. Guessing total by adding individual
2017,100,17820,0,1812871,0,0,0,0,0,0,0,1830691,0,0,0,0,1683599,1683599,0,0,0,0,0,0,0,1671287,1818379,
2017,101,212547,0,5904320,0,0,0,0,0,0,0,6116867,0,0,0,0,996411,996411,0,0,-11000000,0,0,0,-5879544,12468850,6589306,Total of other finances did not match anything. Guessing total by adding individual
2017,102,6721,0,301837,0,0,0,0,0,0,0,308558,0,0,0,0,185597,185597,0,0,-17900,0,0,0,105061,506020,611081,Total of other finances did not match anything. Guessing total by adding individual
2017,103,142934,0,2309151,0,0,0,0,0,0,0,2452085,0,0,0,0,673077,673077,34000,-400000,0,0,0,0,1413008,8454990,9867998,
2017,104,817771,0,16640646,0,0,0,0,0,0,0,17458417,0,0,0,0,2785130,2785130,0,0,-11000000,0,0,0,3673287,58983767,62657054,Total of other finances did not match anything. Guessing total by adding individual
2017,105,76767,0,3521069,0,0,0,0,0,0,0,3997836,0,0,0,0,3524904,3524904,0,0,0,0,0,0,0,5754990,5827922,Revenue checksum fails|Revenues after expenditure checksum failed|Checksum failed
2017,106,275775,0,3916434,0,0,0,0,0,0,0,4192209,0,0,0,0,1165837,1165837,0,-45883,-365100,0,0,0,2615389,19123542,21738931,
2017,107,102896,0,1186368,0,0,0,0,0,0,0,1289264,0,0,0,0,2067488,2067488,0,0,-68100,0,0,0,-846324,6550637,5704313,Total of other finances did not match anything. Guessing total by adding individual
2017,108,111001,0,3416063,0,0,0,0,0,0,0,3527064,0,0,0,0,966231,966231,0,0,-198600,0,0,0,2362233,8647594,11009827,Total of other finances did not match anything. Guessing total by adding individual
2017,109,237134,0,3714352,0,0,0,0,0,0,0,3951486,0,0,0,0,2516451,2516451,0,-575800,-5000000,0,0,0,-4140765,15231973,11091208,
2017,110,182685,0,7260291,0,0,0,0,0,0,0,7442976,0,0,0,0,6705975,6705975,0,0,0,0,0,0,0,13921937,14658938,
2017,111,5492,0,1190748,0,0,0,0,0,0,0,1196240,0,0,0,0,22261,22261,0,0,0,0,0,0,0,1022197,2196176,
2017,112,144299,0,1073599,0,0,0,0,0,0,0,1217898,0,0,0,0,891085,891085,0,0,-2544000,0,0,0,-2217187,9157430,6940243,Total of other finances did not match anything. Guessing total by adding individual
2017,113,14524,0,341769,0,0,0,0,0,0,0,356293,0,0,0,0,9199,9199,0,-233186,0,0,0,0,113908,1192152,1306060,Total of other finances did not match anything. Guessing total by adding individual
2017,114,37931,0,1176017,0,0,0,0,0,0,0,1213948,0,0,0,0,413129,413129,0,0,-68100,0,0,0,732719,2807379,3540098,Total of other finances did not match anything. Guessing total by adding individual
2017,115,603907,0,5640775,0,0,377528,0,0,0,0,6622210,0,0,10455000,3612764,3187616,17255380,7931473,0,0,0,0,0,-3101697,38533516,35431819,Total of other finances did not match anything. Guessing total by adding individual
2017,116,98006,0,1212211,0,0,0,0,0,0,0,1310217,0,0,0,0,1900169,1900169,0,0,-77300,0,0,0,-667252,6174641,5507389,Total of other finances did not match anything. Guessing total by adding individual
2017,117,155947,0,2227330,0,0,138384,0,0,0,0,2521661,0,0,1120000,704902,1542667,3367569,0,0,0,0,0,0,0,10677603,9831695,
2017,118,315608,0,6883489,0,0,1800,0,0,0,0,7200897,0,0,0,0,5680645,5680645,0,-300000,-440000,0,0,0,780252,21037610,21817862,
2017,119,11265,0,390025,0,0,0,0,0,0,0,401290,0,0,0,0,248067,248067,0,0,0,0,0,0,0,867905,1021128,
2017,121,226699,0,2920143,0,0,4,0,0,0,0,3146846,0,0,0,0,2644702,2644702,0,-2500000,0,0,0,0,-1997856,14598891,12601035,Total of other finances did not match anything. Guessing total by adding individual
2017,122,7805,0,358214,0,0,0,0,0,0,0,366019,0,0,0,0,0,0,0,0,-500000,0,0,0,-133981,631583,497602,"Total of other finances did not match anything. Guessing total by adding individual|field ""economic_dev"" had no value attached|Total expenditures did not match. Guessing total by adding individual"
2017,123,27853,0,330173,0,0,0,0,0,0,0,358026,0,0,0,0,18625,18625,0,0,0,0,0,0,0,2012077,2351478,
2017,124,25397,0,35567,0,0,0,0,0,0,0,60964,0,0,0,0,176571,176571,0,0,-15900,0,0,0,-131507,1812191,1680684,Total of other finances did not match anything. Guessing total by adding individual
2017,125,71913,0,4572379,0,0,0,0,0,0,0,4644292,0,0,0,0,1980989,1980989,0,0,-222700,0,0,0,2440603,5984635,8425238,Total of other finances did not match anything. Guessing total by adding individual
2017,126,61112,0,1101175,0,0,0,0,0,0,0,1162287,0,0,0,0,706620,706620,0,0,0,0,0,0,0,4415861,4871528,
2017,127,73122,0,1553795,0,0,0,0,0,0,0,1626917,0,0,0,0,626291,626291,0,-1892677,0,0,0,0,-892051,3211092,2319041,Total of other finances did not match anything. Guessing total by adding individual
2017,128,92654,0,984274,0,0,0,0,0,0,0,1076928,0,0,0,0,66553,66553,0,0,-52500,0,0,0,957875,6666517,7624392,Total of other finances did not match anything. Guessing total by adding individual
2017,129,46292,0,1406381,0,0,0,0,0,0,0,1452673,0,0,0,0,1605855,1605855,0,0,-122600,0,0,0,-275782,3944901,3669119,Total of other finances did not match anything. Guessing total by adding individual
2017,130,33392,0,1151739,0,0,0,0,0,0,0,1185131,0,0,0,0,21027,21027,0,0,0,0,0,0,0,2818157,3982261,
2017,131,10491,0,2641807,0,0,0,0,0,0,0,2652298,0,0,0,0,1669534,1669534,0,0,0,0,0,0,0,1234839,2217603,
2017,133,9386,0,913655,0,0,0,0,0,0,0,923041,0,0,0,0,967505,967505,0,0,0,0,0,0,0,1416038,1371574,
2017,134,51355,0,119196,0,0,94187,0,0,0,0,264738,0,0,0,0,1937,1937,0,0,0,0,0,0,0,3590278,3853079,
2017,135,13835,0,346404,0,0,0,0,0,0,0,360239,0,0,0,0,8467,8467,0,0,0,0,0,0,0,0,0,Beginning of year balance has no value|End of year balance has no value
2017,136,161028,0,1380662,0,0,0,0,0,0,0,1541690,0,0,0,0,30847,30847,0,0,-194000,0,0,0,1316843,11094071,12410914,Total of other finances did not match anything. Guessing total by adding individual
2017,139,100315,0,1457769,0,0,3720,0,0,0,0,1561804,0,0,0,0,283624,283624,0,0,-5500000,0,0,0,-4221820,6041692,1819872,Total of other finances did not match anything. Guessing total by adding individual
2017,140,7745,0,266413,0,0,0,0,0,0,0,274158,0,0,0,0,455828,455828,0,0,-31300,0,0,0,-212970,884892,671922,Total of other finances did not match anything. Guessing total by adding individual
2017,141,13199,0,834188,0,0,0,0,0,0,0,847387,0,0,0,0,659176,659176,0,0,0,0,0,0,0,1192949,1381160,
2017,142,18537,0,663934,0,0,5933,0,0,0,0,688404,0,0,0,0,2486571,2486571,1500000,0,0,0,0,0,-298167,1320019,1021852,Total of other finances did not match anything. Guessing total by adding individual
2017,143,62631,0,913482,0,0,0,0,0,0,0,976113,0,0,0,0,401800,401800,0,0,-70100,0,0,0,504213,4347845,4852058,Total of other finances did not match anything. Guessing total by adding individual
2017,144,7922,0,319077,0,0,0,0,0,0,0,326999,0,0,0,0,295716,295716,576000,0,0,0,0,0,607283,659003,1266286,Total of other finances did not match anything. Guessing total by adding individual
2017,145,11089,0,322434,0,0,0,0,0,0,0,333523,0,0,0,0,17154,17154,0,0,-20900,0,0,0,295469,976677,1272146,Total of other finances did not match anything. Guessing total by adding individual
2017,146,46481,0,321536,0,0,112006,0,0,0,0,480023,0,0,1535000,856684,9108,2400792,1940921,0,0,0,0,0,20152,3720196,3740348,Total of other finances did not match anything. Guessing total by adding individual
2017,147,809995,0,35644502,0,0,141893,0,0,0,0,36596390,0,0,0,0,26047388,26047388,0,0,-15000000,0,0,0,-4450998,54433791,49982793,Total of other finances did not match anything. Guessing total by adding individual
2017,148,6809,0,-706,0,0,0,0,0,0,0,6103,0,0,0,0,14216,14216,0,0,0,0,0,0,0,426844,418731,
2017,149,146243,0,1872409,0,0,0,0,0,0,0,2018652,0,0,0,0,4542954,4542954,0,0,0,0,0,0,0,4365614,1841312,
2017,150,198970,0,3578315,0,0,0,0,0,0,0,3777285,0,0,0,0,4251139,4251139,0,-350000,-212900,0,0,0,-1036754,12263328,11226574,
2017,151,14652,0,126230,0,0,0,0,0,0,0,140882,0,0,0,0,62747,62747,0,0,0,0,0,0,0,829495,907630,
2017,152,20056,0,-395,0,0,0,0,0,0,0,19661,0,0,0,0,6007,6007,0,0,0,0,0,0,0,1233050,1246704,
2017,153,13632,0,387616,0,0,0,0,0,0,0,401248,0,0,0,0,202681,202681,0,0,-17000,0,0,0,181567,790274,971841,Total of other finances did not match anything. Guessing total by adding individual
2017,155,24402,0,94910,0,0,0,0,0,0,0,119312,0,0,0,0,5676,5676,0,0,-6000,0,0,0,107636,1680093,1787729,Total of other finances did not match anything. Guessing total by adding individual
2017,156,69470,0,701734,0,0,0,0,0,0,0,771204,0,0,0,0,737123,737123,0,0,-41200,0,0,0,-7119,4504064,4496945,Total of other finances did not match anything. Guessing total by adding individual
2017,157,26327,0,11590,0,0,0,0,0,0,0,37917,0,0,0,0,496384,496384,575800,0,0,0,0,0,117333,1001258,1118591,Total of other finances did not match anything. Guessing total by adding individual
2017,158,9241,0,818305,0,0,0,0,0,0,0,827546,0,0,0,0,665251,665251,0,0,0,0,0,0,0,1097222,1259517,
2017,160,6182,0,7671,0,0,0,0,0,0,0,13853,0,0,0,0,3813,3813,0,0,0,0,0,0,0,380844,390884,
2017,161,65728,0,-27612,0,0,0,0,0,0,0,38116,0,0,0,0,273862,273862,1000000,0,0,0,0,0,764254,3363722,4127976,Total of other finances did not match anything. Guessing total by adding individual
2017,163,10706,0,20544,0,0,0,0,0,0,0,31250,0,0,0,0,2917,2917,0,0,0,0,0,0,0,672319,700652,
2017,164,6196,0,-92,0,0,0,0,0,0,0,6104,0,0,0,0,6254,6254,0,0,0,0,0,0,0,361888,361738,
2017,165,7060,0,-1864,0,0,0,0,0,0,0,5696,0,0,0,0,2088,2088,0,0,0,0,0,0,0,455713,458821,Revenue checksum fails|Revenues after expenditure checksum failed|Checksum failed
2017,166,25284,0,776261,0,0,0,0,0,0,0,801545,0,0,0,0,1059825,1059825,233186,0,0,0,0,0,-25094,1795581,1770487,Total of other finances did not match anything. Guessing total by adding individual
2017,167,-14736,0,1491,0,0,0,0,0,0,0,-13245,0,0,0,0,189098,189098,1900000,0,0,0,0,0,1697657,711453,2409110,Total of other finances did not match anything. Guessing total by adding individual|Revenues after expenditure checksum failed
2017,169,1156,0,211794,0,0,0,0,0,0,0,212950,0,0,0,0,1413826,1413826,0,0,0,0,0,0,0,1457870,256994,
2017,171,8458,0,111,0,0,0,0,0,0,0,8569,0,0,0,0,189919,189919,0,0,0,0,0,0,0,483021,301671,
2017,172,9335,0,484830,0,0,0,0,0,0,0,494165,0,0,0,0,468811,468811,0,0,0,0,0,0,0,679744,705098,
2017,173,8150,0,178392,0,0,0,0,0,0,0,186542,0,0,0,0,6139,6139,0,0,0,0,0,0,0,623819,804222,
2017,174,10325,0,0,0,0,0,0,0,0,0,10325,0,0,0,0,0,0,0,0,0,0,0,0,0,614406,624731,"field ""property_tax"" had no value attached|field ""economic_dev"" had no value attached|Total expenditures did not match. Guessing total by adding individual"
2017,175,-1799,0,194152,0,0,0,0,0,0,0,192353,0,0,0,0,4529,4529,0,0,0,0,0,0,0,0,187824,Beginning of year balance has no value
2017,176,17974,0,707201,0,0,0,0,0,0,0,725175,0,0,0,0,55285,55285,0,0,0,0,0,0,0,1411668,2081558,
2017,177,179,0,24229,0,0,0,0,0,0,0,24408,0,0,0,0,937193,937193,926666,0,0,0,0,0,13881,9319,23200,Total of other finances did not match anything. Guessing total by adding individual
2017,178,-3117,0,401366,0,0,0,0,0,0,0,398249,0,0,0,0,8915,8915,300000,0,0,0,0,0,689334,115759,805093,Total of other finances did not match anything. Guessing total by adding individual
2017,179,-4625,0,0,0,0,0,0,0,0,0,-4625,0,0,0,0,0,0,350000,0,0,0,0,0,345375,0,345375,"Beginning of year balance has no value|Total of other finances did not match anything. Guessing total by adding individual|field ""property_tax"" had no value attached|field ""economic_dev"" had no value attached|Total expenditures did not match. Guessing total by adding individual"
2017,180,-60815,0,8333898,0,0,0,0,0,0,0,8273083,0,0,0,0,118875,118875,0,0,0,0,0,0,0,0,0,Beginning of year balance has no value|End of year balance has no value
2018,1,123098,0,8659118,0,0,410,0,0,0,0,8782626,0,0,0,0,1899028,1899028,0,0,-6275200,0,0,0,608398,28296330,28904728,Total of other finances did not match anything. Guessing total by adding individual
2018,2,6237,0,206032,0,0,0,0,0,0,0,212269,0,0,0,0,173489,173489,0,0,-46800,0,0,0,-8020,1270446,1262426,Total of other finances did not match anything. Guessing total by adding individual
2018,4,5805,0,465973,0,0,0,0,0,0,0,471778,0,0,0,0,176422,176422,0,0,-127100,0,0,0,168256,1473187,1641443,Total of other finances did not match anything. Guessing total by adding individual
2018,5,4502,0,254863,0,0,0,0,0,0,0,259365,0,0,0,0,5897,5897,0,0,-13700,0,0,0,239768,1621413,1861181,Total of other finances did not match anything. Guessing total by adding individual
2018,9,5982,0,1221138,0,0,0,0,0,0,0,1227120,0,0,0,0,169065,169065,0,-1000000,0,0,0,0,58055,1929251,1987306,Total of other finances did not match anything. Guessing total by adding individual
2018,13,223926,0,2361236,0,0,0,0,0,0,0,2585162,0,0,0,0,10485540,10485540,0,0,-1138200,0,0,0,-9038578,14665399,5626821,Total of other finances did not match anything. Guessing total by adding individual
2018,21,1776,0,1060813,0,0,0,0,0,0,0,1062589,0,0,0,0,15231,15231,0,0,0,0,0,0,0,3066382,4113740,
2018,23,21866,0,6556364,0,0,33101,0,0,0,0,6611331,0,0,4385000,163341,1282698,5831039,0,0,-1030100,0,0,0,-249808,15312845,15063037,Total of other finances did not match anything. Guessing total by adding individual
2018,24,19842,0,775390,0,0,0,0,0,0,0,795232,0,0,0,0,1028548,1028548,0,0,-52100,0,0,0,-285416,3534767,3249351,Total of other finances did not match anything. Guessing total by adding individual
2018,27,-375,0,873011,0,0,0,0,0,0,0,872636,0,0,0,0,0,0,0,0,-437000,0,0,0,435636,1684782,2120418,"Total of other finances did not match anything. Guessing total by adding individual|field ""economic_dev"" had no value attached|Total expenditures did not match. Guessing total by adding individual"
2018,28,-11832,0,1140015,0,0,0,0,0,0,0,1128183,0,0,0,0,696311,696311,0,0,-500000,0,0,0,-68128,918948,850820,Total of other finances did not match anything. Guessing total by adding individual
2018,29,45301,0,1871123,0,0,0,0,0,0,0,1916424,0,0,0,0,115998,115998,0,0,-3000000,0,0,0,-1199574,7943679,6344105,Total of other finances did not match anything. Guessing total by adding individual
2018,30,-2675,0,33785985,0,0,0,0,0,0,0,33783310,0,0,0,0,7224212,7224212,0,0,-5805100,0,0,0,20753998,66430080,87184078,Total of other finances did not match anything. Guessing total by adding individual
2018,33,13511,0,6536401,0,0,0,0,0,0,0,6549912,0,0,0,0,788936,788936,0,0,-1739500,0,0,0,4021476,15980620,20002096,Total of other finances did not match anything. Guessing total by adding individual
2018,34,15489,0,12267939,0,0,0,0,0,0,0,12283428,0,0,0,0,495859,495859,0,0,-1685000,0,0,0,10102569,32624261,42726830,Total of other finances did not match anything. Guessing total by adding individual
2018,35,5298,0,2250355,0,0,0,0,0,0,0,2255653,0,0,0,0,31385,31385,0,0,-348000,0,0,0,1876268,5294020,7170288,Total of other finances did not match anything. Guessing total by adding individual
2018,36,164320,0,2486981,0,0,0,0,0,0,0,2651301,0,0,0,0,4450749,4450749,1700000,-500000,-4500000,0,0,0,-5099448,6300088,1200640,
2018,37,-144928,0,31707329,0,0,0,0,0,0,0,31562401,0,0,0,0,36587034,36587034,41000000,0,0,0,0,0,35975367,43805392,79780759,Total of other finances did not match anything. Guessing total by adding individual
2018,38,15918,0,3575404,0,0,0,0,0,0,0,3591322,0,0,0,0,335180,335180,0,0,-636800,0,0,0,2619342,11017522,13636864,Total of other finances did not match anything. Guessing total by adding individual
2018,42,-2553,0,887464,0,0,0,0,0,0,0,884911,0,0,0,0,12790,12790,0,0,0,0,0,0,0,1577509,2449630,
2018,43,16761,0,1932172,0,0,0,0,0,0,0,1948933,0,0,0,0,195567,195567,0,0,-1047900,0,0,0,705466,6269833,6975299,Total of other finances did not match anything. Guessing total by adding individual
2018,45,10684,0,1889945,0,0,0,0,0,0,0,1900629,0,0,0,0,30206,30206,0,0,-1236900,0,0,0,633523,5206127,5839650,Total of other finances did not match anything. Guessing total by adding individual
2018,48,221177,0,10971584,0,0,0,0,0,0,0,11192761,0,0,0,0,1891228,1891228,0,-5500000,-6459500,0,0,0,-2657967,31488952,28830985,
2018,52,790569,0,44057698,0,0,0,0,0,0,0,44848267,0,0,0,0,27751066,27751066,0,-18730088,0,0,0,0,-1632887,97311310,95678423,Total of other finances did not match anything. Guessing total by adding individual
2018,53,196394,0,17666066,0,0,14326,0,0,0,0,17876786,0,0,3595000,985012,2904395,7484407,0,0,-6830200,0,0,0,3562179,42165252,45727431,Total of other finances did not match anything. Guessing total by adding individual
2018,54,43475,0,4086967,0,0,0,0,0,0,0,4130442,0,0,0,0,1858570,1858570,0,-1822797,0,0,0,0,449075,7482713,7931788,Total of other finances did not match anything. Guessing total by adding individual
2018,55,44109,0,3780170,0,0,0,0,0,0,0,3824279,0,0,0,0,2238539,2238539,0,0,-612200,0,0,0,973540,13299639,14273179,Total of other finances did not match anything. Guessing total by adding individual
2018,56,18631,0,969073,0,0,0,0,0,0,0,987704,0,0,0,0,127914,127914,0,0,-72800,0,0,0,786990,6331718,7118708,Total of other finances did not match anything. Guessing total by adding individual
2018,57,8319,0,1273810,0,0,0,0,0,0,0,1282129,0,0,0,0,133866,133866,0,0,-81900,0,0,0,1066363,5509967,6576330,Total of other finances did not match anything. Guessing total by adding individual
2018,58,-1282,0,3072230,0,0,0,0,0,0,0,3070948,0,0,0,0,441325,441325,0,0,-164700,0,0,0,2464923,9736630,12201553,Total of other finances did not match anything. Guessing total by adding individual
2018,59,17294,0,12820529,0,0,0,0,0,0,0,12837823,0,0,0,0,2408626,2408626,0,0,-9700000,0,0,0,729197,10430408,11159605,Total of other finances did not match anything. Guessing total by adding individual
2018,60,204567,0,3400461,0,0,0,0,0,0,0,3605028,0,0,7140000,1137000,275710,8552710,5565642,0,0,0,0,0,617960,15577837,16195797,Total of other finances did not match anything. Guessing total by adding individual
2018,61,31644,0,4326561,0,0,0,0,0,0,0,4358205,0,0,0,0,334453,334453,400000,0,-500000,0,0,0,3923752,19105215,23028967,
2018,62,-10968,0,2056810,0,0,0,0,0,0,0,2045842,0,0,0,0,4475555,4475555,1000000,0,0,0,0,0,-1429713,6356471,4926758,Total of other finances did not match anything. Guessing total by adding individual
2018,63,1014417,0,35344020,0,0,0,0,0,0,0,36358437,0,0,0,0,12623946,12623946,7300000,-41000000,-23000000,0,0,0,-32965509,69833448,36867939,
2018,64,202605,0,9058076,0,0,0,0,0,0,0,9260681,0,0,0,0,12104115,12104115,0,-5087647,0,0,0,0,-7931081,21897487,13966406,Total of other finances did not match anything. Guessing total by adding individual
2018,65,46915,0,3544196,0,0,0,0,0,0,0,3591111,0,0,0,0,55204,55204,0,-1850624,0,0,0,0,1685283,12721596,14406879,Total of other finances did not match anything. Guessing total by adding individual
2018,66,8656,0,1230366,0,0,0,0,0,0,0,1239022,0,0,0,0,910454,910454,0,0,-76100,0,0,0,252468,2966503,3218971,Total of other finances did not match anything. Guessing total by adding individual
2018,67,4566,0,497213,0,0,0,0,0,0,0,501779,0,0,0,0,124663,124663,0,0,-174700,0,0,0,202416,1680941,1883357,Total of other finances did not match anything. Guessing total by adding individual
2018,68,2113,0,5580155,0,0,0,0,0,0,0,5582268,0,0,0,0,5265100,5265100,0,0,0,0,0,0,0,7214424,7531592,
2018,69,68450,0,4484724,0,0,0,0,0,0,0,4553174,0,0,0,0,987184,987184,0,-3100000,0,0,0,0,465990,11913610,12379600,Total of other finances did not match anything. Guessing total by adding individual
2018,70,30910,0,4006047,0,0,0,0,0,0,0,4036957,0,0,0,0,760688,760688,0,0,-2925100,0,0,0,351169,11375184,11726353,Total of other finances did not match anything. Guessing total by adding individual
